lon,lat,elev,mat,cti_roc,mat_roc,t_tracking_ratio
-110.44919918915845,31.465176894165293,1.7636972537912954,16.085217338040295,-0.003955389116112872,0.030576939831391477,-0.1356798790471465
-109.22150130248566,31.651783734237124,1.7450263567386688,16.598800881079637,0.03507548693337458,0.03683113508106793,0.9217667822724792
-110.67799832525205,32.0900673565276,1.6913553296287336,16.179159984175655,0.0032408187660163896,0.03193710227612364,0.09520114194011106
-109.83950327064335,32.384340729057904,1.8682390172783625,15.26606235197668,0.020331660655714037,0.037491396864614834,0.5320696895920615
-110.23134978756174,32.98198103343846,1.6108353999538005,16.10771110213013,0.005040988160885715,0.03987541540099527,0.14103610789611237
-109.31577120620653,33.35566200531825,1.8467952780828645,14.22773258241253,0.05849751197757742,0.044699580945696885,1.2838325988676498
-108.19010217194949,33.02741913828587,2.1949515874723295,12.661919672014434,-0.0041790154487144696,0.052637135611844105,-0.07144304736148407
-105.93011609243445,32.995428473602665,1.9672859684115236,14.312423632298152,-0.018450898582142942,0.05973590200153764,-0.3071743855620285
-105.57000979772174,32.97793531895875,2.3673998408288375,11.05343380220251,-0.014108519993004248,0.06135279753611875,-0.22943961081908779
-111.58505293093853,34.232256787329476,1.411981520170691,16.728355656022256,0.07588886302567346,0.04201570227570451,1.8012122945334057
-110.76043888460735,33.94201582063074,1.6555834578188717,15.190063492739663,0.029541034148907224,0.04276363810108019,0.7092583929631198
-109.85247600542925,33.809471872008345,2.1246973822614112,12.072492153730428,0.011814839415450031,0.04330153087907351,0.2694289054591017
-108.87354265773709,33.87054779233669,2.3344914908385928,10.698274102462952,0.018229923647698553,0.046887728370450944,0.37956144538194414
-107.7949912543002,33.928736941624855,2.4396895642806835,10.55926542151481,0.023986222402455713,0.05311547687799899,0.4733464238523348
-106.55501387620222,34.041111097892326,2.006334063776311,13.470480703877886,0.0026285998248609917,0.05328615220966782,0.04695064152010071
-93.78576916687248,34.391809509673,0.30776826886849545,17.113648130629844,0.015847582770094938,0.04423108601987023,0.3557419017924807
-85.68381321415892,33.8415681828937,0.2903035788289145,17.254787246801683,0.003000536659995674,0.022434363077644043,0.14653058264627258
-113.14119555661951,34.86534687446349,1.4633075386853018,16.42626652733478,0.01226980125910767,0.041737191270829185,0.319105723834698
-112.30922566948203,34.90824365957555,1.7272180390970617,14.285243903705608,0.007206145717808709,0.04335452849276673,0.1715931512175062
-111.42822277873566,34.747017148530546,1.9380848863835993,12.876482174324783,-0.006789449758827137,0.043392841568932944,-0.15877636390462993
-108.19530284193216,35.05273637154218,2.4171784762393034,10.146760723128768,-0.018504077848527492,0.033170648925610204,-0.5821198016799307
-106.37542244500463,34.825430091008215,2.165490729643775,11.736485322832468,6.51161206986129e-4,0.0491616445563387,0.01263488943380689
-95.14641442136923,34.7009510513379,0.3300732200118242,16.844457788338758,-0.002895507772065966,0.04898745336731462,-0.05428214395474172
-94.38549897358858,34.75201518581631,0.3734448058096575,16.412921414900893,0.00580040087600509,0.045834463552455025,0.12340383441926073
-93.38537860770586,34.92933405139641,0.25822075812967155,16.767246584511213,-0.0010177811400127485,0.04107997611363883,-0.024992453360939405
-86.11967318589068,34.87797365102372,0.3554207898767072,15.985527944553086,0.011455477092185399,0.03632167054312632,0.3156360020777179
-85.36406751351082,34.85825898482851,0.3378782599513466,16.197668471393953,-8.758716477515478e-4,0.03404981159514913,-0.018889245678662757
-84.26630038354115,34.86767266461772,0.6466684622631449,14.454792119225806,-0.0017751712680978957,0.0293414782535298,-0.05426794609992524
-83.31639149434477,34.995687653767995,0.79536074534417045,13.41541765897149,0.004172758000635256,0.02611153595296884,0.15833639238399197
-82.51979422365324,35.10973826952585,0.5670354484151107,14.757437618031403,0.0011359647858098824,0.025571130389341154,0.04412371304980381
-118.52452189643012,35.915569427905574,2.2367759427927334,9.208907642665649,-0.009281071824280271,0.01902469023688181,-0.4701749527702795
-118.09155920906534,35.89214269031022,2.101137339822036,11.188608638572816,-0.007709834715040749,0.020784332962501473,-0.33896017182602767
-113.63860605274101,35.59273975961506,1.6762802618668067,14.86612125619917,0.0024254169458030233,0.04065044980610661,0.05870008597744742
-112.79660719818744,35.48767104360928,1.7877805853627713,13.660333272383662,0.015145827121882264,0.04231243854218578,0.3661116044926099
-111.87055033983411,35.44681907456892,2.2088042775826326,10.702523659176677,0.022442661749299448,0.044458126520523944,0.4968131565227049
-109.58094150115963,35.90606829198741,2.071128226899878,11.772568241631438,-0.11421289193774699,0.02764597997037017,-4.357144915642757
-108.93430275635328,35.7080469426596,2.262581677378882,10.741856190771493,-0.01450578468632877,0.027204496904348015,-0.5736302631003402
-106.7200002097129,35.77437719100315,2.282472112001774,9.938074152096249,0.004715056596134369,0.04258071612305535,0.09180511605733913
-105.68606943115782,35.85778540377669,2.6476049870172162,7.4522439512003515,-0.007173697382609261,0.053052500447887035,-0.13195188589801082
-94.44081234139674,35.712593697259614,0.34176664711800697,15.914141099462977,-0.006069763482735602,0.04073739155385169,-0.14938139818445612
-93.72676827268188,35.71778034236167,0.45828738373954175,14.986213830532716,0.0027905009012359774,0.03884544096437967,0.07145934190207087
-92.97074948315753,35.67211955751398,0.3381116480417764,15.535548517343102,0.0054407736045551216,0.03726768457143342,0.14825929473397687
-91.92453673542633,35.80868340609095,0.21604049556838434,16.181064282246425,0.0027098504207263914,0.03405303500313509,0.0795254881567402
-85.66304895939574,35.542712695521764,0.43487938300560847,15.138889387542635,0.003797837007753754,0.04048329432801562,0.07772363906932056
-84.76545327203925,35.80996626980767,0.4392583323945351,14.984252460952293,-0.005143990340045275,0.03813584348753929,-0.13205616662195888
-83.74793350928383,35.508338887414574,0.8281701325032834,12.945248043783847,1.236991355023609e-4,0.030643336897229482,0.010395159969484041
-82.7900090112154,35.6401516545455,0.9687747254251321,12.032204216868607,0.0048888767451135936,0.027045148292165408,0.18645239710093386
-81.89774823936558,35.81739784536128,0.6887247123303353,13.595419935186175,0.005195379997848576,0.025270777697299927,0.2064135939746929
-118.85538281579149,36.717865339141376,1.8759248717853951,9.758902530198089,-0.009588619971267524,0.029121299002111634,-0.33242775801882274
-118.50180547526556,36.46253153837967,2.5325024870732933,7.301010633396966,-0.002761713817240853,0.02618664726939637,-0.10648234172026097
-113.41612985089358,36.53374742661662,1.7339806366912318,13.869847459063267,4.7008401026726856e-6,0.04147337295992642,6.958012284449007e-4
-112.19222771130377,36.6092248394196,2.080947631407463,11.124229951417604,0.0014294471493912987,0.039503221126466696,0.03722493207113792
-110.34535888769042,36.45183114067936,2.099618066558055,11.355817628231977,0.0018091976818827835,0.029924431617751227,0.050663392203580467
-109.16473444433367,36.409716859650885,2.320928413361131,9.854418802577701,-0.019883533081439732,0.025102343041186942,-0.7966659554117345
-107.21318885903068,36.73228110064336,2.0935917084351114,10.024253286792248,-0.01178342148202299,0.030793970446399543,-0.4272819758566403
-106.3679898726341,36.473521289210765,2.5274965875844697,7.617771292134209,-0.013928558169660196,0.04530023588141527,-0.327877004126149
-105.26728861247415,36.558064342230246,2.684546505177862,6.73038063116517,6.316388889096473e-4,0.057843919922991496,0.008230150494685244
-85.17088596940339,36.390274383028206,0.3646475731185763,15.000362115461574,-7.565215197161119e-4,0.041887894043205226,-0.01907864935110523
-84.24391316431104,36.43633062757764,0.5355946138891814,14.069089646689383,7.561197323522516e-4,0.037606077357917767,0.020491709609055945
-83.23849993656488,36.66787900377731,0.512497307293762,13.95642580999169,0.0018292602940425686,0.0322880801260104,0.05463735851930676
-82.19391737855419,36.487664064999194,0.8305681042711076,12.234512190396346,0.0013375815705503813,0.025817818551303124,0.049135679299734995
-81.38937015548126,36.554890717593224,0.8953285732015775,11.799608915088243,0.005986197560353591,0.023438507907217982,0.2561127821897784
-80.2823044589434,36.72762486229716,0.5199720672222996,13.896337960958437,0.0037874690681426976,0.023362070372209286,0.16099971689958917
-119.52315013129844,37.533087209658014,2.0422160778781655,8.9506524868057,5.609054925734997e-4,0.02982107661966559,0.017768545762347435
-119.00796604620702,37.31374447890875,2.5980556098804652,6.097921691652993,0.004102186127196706,0.03270847137454211,0.12272905147150757
-118.00287661478593,37.34616201649014,2.3883340366952255,9.13456262496342,0.007773122701277025,0.03126427186078945,0.24386644503994268
